	chrXHet	1170	1	1.0	34
	chrXHet	1360	1	2.0	17
	chrXHet	1691	0	2.0	17
	chrXHet	1753	1	1.0	19
	chrXHet	1763	1	2.0	23
	chrXHet	1777	1	1.0	51
	chrXHet	1842	1	1.0	38
	chrXHet	1858	1	1.0	26
	chrXHet	1880	1	1.0	51
	chrXHet	1906	1	1.0	17
	chrXHet	1928	1	4.0	15
	chrXHet	1935	1	1.0	17
	chrXHet	2007	1	1.0	34
	chrXHet	2041	1	2.0	26
	chrXHet	2174	0	1.0	36
	chrXHet	2174	0	1.0	51
	chrXHet	2175	0	1.0	51
	chrXHet	2176	0	2.0	34
	chrXHet	2176	0	2.0	42
	chrXHet	2176	0	1.0	47
	chrXHet	2186	1	1.0	18
	chrXHet	2186	1	1.0	20
	chrXHet	2194	0	1.0	16
	chrXHet	2194	0	1.0	24
	chrXHet	2194	0	1.0	40
	chrXHet	2202	0	1.0	16
	chrXHet	2205	0	2.0	21
	chrXHet	2206	0	1.0	29
	chrXHet	2212	0	1.0	17
	chrXHet	2212	1	1.0	27
	chrXHet	2215	0	1.0	25
	chrXHet	2217	1	1.0	18
	chrXHet	2219	0	2.0	33
	chrXHet	2224	1	1.0	25
	chrXHet	2227	1	1.0	28
	chrXHet	2230	0	1.0	19
	chrXHet	2230	0	1.0	37
	chrXHet	2232	0	1.0	24
	chrXHet	2249	1	1.0	23
	chrXHet	2266	0	1.0	36
	chrXHet	2302	0	1.0	34
	chrXHet	2322	1	1.0	23
	chrXHet	2384	1	1.0	30
	chrXHet	2419	1	1.0	18
	chrXHet	2439	1	1.0	51
	chrXHet	2624	1	1.0	42
	chrXHet	2634	1	1.0	42
	chrXHet	2674	1	1.0	18
	chrXHet	2688	0	2.0	26
	chrXHet	2730	0	1.0	32
	chrXHet	2745	0	1.0	33
	chrXHet	2747	1	1.0	31
	chrXHet	2772	1	1.0	51
	chrXHet	2782	1	1.0	37
	chrXHet	2850	0	1.0	21
	chrXHet	2899	1	1.0	28
	chrXHet	2932	1	1.0	20
	chrXHet	2932	1	1.0	24
	chrXHet	2961	0	1.0	36
	chrXHet	2965	1	1.0	29
	chrXHet	2992	1	1.0	23
	chrXHet	2993	0	2.0	46
	chrXHet	2993	1	2.0	22
	chrXHet	3008	0	1.0	26
	chrXHet	3008	1	1.0	37
	chrXHet	3013	1	1.0	51
	chrXHet	3032	1	1.0	22
	chrXHet	3035	1	1.0	23
	chrXHet	3045	1	1.0	26
	chrXHet	3078	1	1.0	29
	chrXHet	3087	1	2.0	14
	chrXHet	3092	1	1.0	19
	chrXHet	3104	1	1.0	29
	chrXHet	3124	1	1.0	25
	chrXHet	3126	1	1.0	33
	chrXHet	3150	0	1.0	17
	chrXHet	3155	1	1.0	44
	chrXHet	3160	1	1.0	31
	chrXHet	3162	1	1.0	33
	chrXHet	3167	1	1.0	22
	chrXHet	3175	1	1.0	41
	chrXHet	3239	1	1.0	36
	chrXHet	3302	1	1.0	47
	chrXHet	3329	1	1.0	44
	chrXHet	3349	1	1.0	21
	chrXHet	3385	1	1.0	27
	chrXHet	3386	0	1.0	32
	chrXHet	3394	1	1.0	17
	chrXHet	3396	1	1.0	22
	chrXHet	3398	1	1.0	21
	chrXHet	3399	0	1.0	22
	chrXHet	3401	1	1.0	24
	chrXHet	3409	1	4.0	19
	chrXHet	3416	1	2.0	15
	chrXHet	3436	1	1.0	40
	chrXHet	3506	1	1.0	24
	chrXHet	3522	1	1.0	32
	chrXHet	3563	0	1.0	47
	chrXHet	3564	0	1.0	40
	chrXHet	3578	0	1.0	28
	chrXHet	3709	0	1.0	43
	chrXHet	3726	0	1.0	32
	chrXHet	3732	0	1.0	26
	chrXHet	3781	0	1.0	24
	chrXHet	3886	0	1.0	28
	chrXHet	3908	0	3.0	18
	chrXHet	3944	0	2.0	20
	chrXHet	3979	0	1.0	20
	chrXHet	4020	0	2.0	22
	chrXHet	4326	1	1.0	51
	chrXHet	4331	1	1.0	15
	chrXHet	4348	0	1.0	18
	chrXHet	4394	0	1.0	51
	chrXHet	4402	0	1.0	43
	chrXHet	4408	0	1.0	37
	chrXHet	4414	0	1.0	31
	chrXHet	4414	0	1.0	34
	chrXHet	4415	0	1.0	30
	chrXHet	4416	0	1.0	29
	chrXHet	4421	0	1.0	51
	chrXHet	4424	0	1.0	21
	chrXHet	4427	0	1.0	18
	chrXHet	4429	0	1.0	15
	chrXHet	4481	0	1.0	34
	chrXHet	4482	0	2.0	20
	chrXHet	4515	0	2.0	25
	chrXHet	4519	0	1.0	21
	chrXHet	4531	0	1.0	24
	chrXHet	4617	0	1.0	16
	chrXHet	4623	0	1.0	24
	chrXHet	4692	0	2.0	23
	chrXHet	4704	0	1.0	22
	chrXHet	4804	0	1.0	46
	chrXHet	4870	0	1.0	51
	chrXHet	4872	0	1.0	16
	chrXHet	4921	0	1.0	23
	chrXHet	4968	0	1.0	51
	chrXHet	4975	0	1.0	33
	chrXHet	5017	0	1.0	20
	chrXHet	5144	1	1.0	25
	chrXHet	5197	0	2.0	26
	chrXHet	5216	1	1.0	20
	chrXHet	5239	0	1.0	24
	chrXHet	5242	0	1.0	27
	chrXHet	5242	0	1.0	33
	chrXHet	5243	0	1.0	20
	chrXHet	5245	0	1.0	17
	chrXHet	5269	0	1.0	37
	chrXHet	5312	0	1.0	26
	chrXHet	5606	0	1.0	35
	chrXHet	6065	0	1.0	45
	chrXHet	6069	0	1.0	23
	chrXHet	6133	0	1.0	15
	chrXHet	6157	0	1.0	27
	chrXHet	6174	1	1.0	15
	chrXHet	6190	1	1.0	21
	chrXHet	6213	0	2.0	51
	chrXHet	6338	1	1.0	32
	chrXHet	6375	0	1.0	23
	chrXHet	6633	1	1.0	22
	chrXHet	6763	1	1.0	22
	chrXHet	6798	1	5.0	17
	chrXHet	6801	1	1.0	16
	chrXHet	6821	1	1.0	33
	chrXHet	6943	0	1.0	18
	chrXHet	7052	0	1.0	16
	chrXHet	7065	0	2.0	21
	chrXHet	7115	0	1.0	23
	chrXHet	7164	0	1.0	40
	chrXHet	7165	0	1.0	33
	chrXHet	7182	0	1.0	29
	chrXHet	7233	1	1.0	17
	chrXHet	7244	0	1.0	51
	chrXHet	7260	0	1.0	51
	chrXHet	7262	0	1.0	30
	chrXHet	7263	0	1.0	29
	chrXHet	7263	0	1.0	51
	chrXHet	7268	0	2.0	18
	chrXHet	7270	0	1.0	19
	chrXHet	7270	0	1.0	28
	chrXHet	7272	0	1.0	23
	chrXHet	7273	0	1.0	40
	chrXHet	7276	0	2.0	16
	chrXHet	7277	0	1.0	24
	chrXHet	7291	1	1.0	51
	chrXHet	7298	0	2.0	26
	chrXHet	7302	0	1.0	22
	chrXHet	7302	0	1.0	23
	chrXHet	7303	0	1.0	21
	chrXHet	7306	0	1.0	24
	chrXHet	7316	0	1.0	23
	chrXHet	7324	0	1.0	51
	chrXHet	7399	0	1.0	31
	chrXHet	7896	1	2.0	39
	chrXHet	7921	1	1.0	45
	chrXHet	7962	0	3.0	26
	chrXHet	8139	0	1.0	37
	chrXHet	8139	0	1.0	38
	chrXHet	8139	0	1.0	43
	chrXHet	8140	0	1.0	38
	chrXHet	8143	0	1.0	46
	chrXHet	8152	0	1.0	51
	chrXHet	8154	0	1.0	34
	chrXHet	8180	0	1.0	31
	chrXHet	8200	1	1.0	23
	chrXHet	8262	0	1.0	31
	chrXHet	8292	1	1.0	30
	chrXHet	8431	1	1.0	27
	chrXHet	8518	1	1.0	20
	chrXHet	8765	0	2.0	17
	chrXHet	9048	1	1.0	26
	chrXHet	9059	1	2.0	22
	chrXHet	9079	1	1.0	25
	chrXHet	9087	1	1.0	15
	chrXHet	9087	1	1.0	16
	chrXHet	9124	0	1.0	25
	chrXHet	9130	0	1.0	33
	chrXHet	9143	1	5.0	21
	chrXHet	9332	0	1.0	23
	chrXHet	9529	0	1.0	15
	chrXHet	9584	1	1.0	41
	chrXHet	9633	1	2.0	19
	chrXHet	9636	1	1.0	38
	chrXHet	9694	0	1.0	27
	chrXHet	9964	1	1.0	27
	chrXHet	9985	1	2.0	21
	chrXHet	9985	1	1.0	26
	chrXHet	9992	1	1.0	33
	chrXHet	9993	1	1.0	38
	chrXHet	10092	1	1.0	18
	chrXHet	10114	0	1.0	33
	chrXHet	10145	0	1.0	19
	chrXHet	10285	0	1.0	22
	chrXHet	10506	0	1.0	20
	chrXHet	10508	0	1.0	51
	chrXHet	10521	0	1.0	27
	chrXHet	10637	1	1.0	20
	chrXHet	10850	1	1.0	23
	chrXHet	11012	0	1.0	51
	chrXHet	11022	0	1.0	46
	chrXHet	11026	0	2.0	51
	chrXHet	11047	0	1.0	31
	chrXHet	11049	0	1.0	23
	chrXHet	11049	0	1.0	29
	chrXHet	11073	0	1.0	28
	chrXHet	11092	1	1.0	48
	chrXHet	11133	0	1.0	20
	chrXHet	11142	0	1.0	32
	chrXHet	11161	0	1.0	20
	chrXHet	11294	0	1.0	51
	chrXHet	11326	0	1.0	21
	chrXHet	11326	0	1.0	42
	chrXHet	11334	0	1.0	24
	chrXHet	11336	0	1.0	25
	chrXHet	11346	0	1.0	31
	chrXHet	11352	0	1.0	21
	chrXHet	11358	0	3.0	19
	chrXHet	11360	1	1.0	34
	chrXHet	11377	1	2.0	51
	chrXHet	11379	1	3.0	16
	chrXHet	11379	1	2.0	32
	chrXHet	11381	1	1.0	18
	chrXHet	11385	1	1.0	18
	chrXHet	11391	1	1.0	24
	chrXHet	11400	0	1.0	33
	chrXHet	11433	0	1.0	29
	chrXHet	11444	0	1.0	23
	chrXHet	11460	0	1.0	27
	chrXHet	11471	0	1.0	45
	chrXHet	11472	0	2.0	21
	chrXHet	11474	0	1.0	19
	chrXHet	11475	0	1.0	24
	chrXHet	11476	0	1.0	33
	chrXHet	11494	0	1.0	21
	chrXHet	11495	0	1.0	23
	chrXHet	11497	0	1.0	47
	chrXHet	11504	1	1.0	17
	chrXHet	11513	1	1.0	51
	chrXHet	11517	0	1.0	51
	chrXHet	11520	0	1.0	29
	chrXHet	11529	1	1.0	24
	chrXHet	11545	0	2.0	17
	chrXHet	11546	1	2.0	18
	chrXHet	11547	0	1.0	29
	chrXHet	11581	0	1.0	19
	chrXHet	11605	1	1.0	23
