	chr3LHet	9826	0	1.0	27
	chr3LHet	9994	0	1.0	23
	chr3LHet	11000	0	1.0	19
	chr3LHet	11049	1	1.0	20
	chr3LHet	11813	0	1.0	40
	chr3LHet	12847	0	3.0	17
	chr3LHet	13513	1	1.0	24
	chr3LHet	13695	0	2.0	28
	chr3LHet	13713	0	1.0	27
	chr3LHet	13738	1	1.0	43
	chr3LHet	13761	0	1.0	24
	chr3LHet	13856	1	1.0	22
	chr3LHet	14997	1	1.0	36
	chr3LHet	15019	0	1.0	19
	chr3LHet	15104	1	1.0	15
	chr3LHet	15879	0	2.0	24
	chr3LHet	16141	1	1.0	18
	chr3LHet	16833	0	1.0	16
	chr3LHet	20236	0	2.0	42
	chr3LHet	20606	1	1.0	17
	chr3LHet	20620	1	1.0	33
	chr3LHet	21120	0	1.0	46
	chr3LHet	21122	0	1.0	41
	chr3LHet	21149	0	2.0	33
	chr3LHet	21163	0	1.0	25
	chr3LHet	21166	0	1.0	46
	chr3LHet	21194	1	1.0	26
	chr3LHet	21951	0	2.0	18
	chr3LHet	22135	0	1.0	33
	chr3LHet	24113	0	2.0	25
	chr3LHet	24788	1	1.0	21
	chr3LHet	24938	1	1.0	34
	chr3LHet	25607	0	3.0	44
	chr3LHet	25881	0	1.0	51
	chr3LHet	26049	1	1.0	51
	chr3LHet	26281	0	1.0	51
	chr3LHet	27803	0	1.0	51
	chr3LHet	33061	1	1.0	39
	chr3LHet	33282	1	2.0	15
	chr3LHet	33770	0	1.0	19
	chr3LHet	34112	0	1.0	25
	chr3LHet	34185	0	3.0	15
	chr3LHet	34213	0	1.0	38
	chr3LHet	34222	1	6.0	17
	chr3LHet	34361	1	1.0	20
	chr3LHet	34864	1	1.0	20
	chr3LHet	35099	0	1.0	10
	chr3LHet	35108	1	1.0	20
	chr3LHet	35966	0	1.0	38
	chr3LHet	36004	0	1.0	46
	chr3LHet	36063	1	1.0	32
	chr3LHet	36311	1	1.0	36
	chr3LHet	36589	1	1.0	18
	chr3LHet	36592	1	1.0	21
	chr3LHet	36594	1	1.0	51
	chr3LHet	36599	1	1.0	30
	chr3LHet	36607	1	1.0	39
	chr3LHet	36607	1	2.0	40
	chr3LHet	36611	1	1.0	18
	chr3LHet	36743	0	1.0	51
	chr3LHet	37006	1	1.0	20
	chr3LHet	37443	1	2.0	19
	chr3LHet	39957	0	1.0	25
	chr3LHet	40887	1	1.0	51
	chr3LHet	41546	0	1.0	23
	chr3LHet	41606	0	1.0	25
	chr3LHet	41718	1	1.0	19
	chr3LHet	42302	0	1.0	18
	chr3LHet	42308	1	2.0	27
	chr3LHet	42323	0	1.0	45
	chr3LHet	51495	0	2.0	16
	chr3LHet	52245	0	1.0	20
	chr3LHet	58389	0	2.0	17
	chr3LHet	76359	0	1.0	23
	chr3LHet	76515	1	1.0	46
	chr3LHet	76592	0	1.0	17
	chr3LHet	76885	1	1.0	24
	chr3LHet	76983	1	1.0	19
	chr3LHet	76984	0	2.0	51
	chr3LHet	76986	0	1.0	47
	chr3LHet	76987	0	2.0	51
	chr3LHet	76997	0	1.0	18
	chr3LHet	77015	0	1.0	41
	chr3LHet	77035	0	2.0	51
	chr3LHet	77214	0	1.0	18
	chr3LHet	77221	1	1.0	51
	chr3LHet	77507	0	2.0	33
	chr3LHet	77920	0	1.0	16
	chr3LHet	77998	0	1.0	26
	chr3LHet	78007	0	1.0	27
	chr3LHet	78007	0	1.0	30
	chr3LHet	78007	0	3.0	32
	chr3LHet	78007	0	3.0	33
	chr3LHet	78007	0	2.0	35
	chr3LHet	78007	0	1.0	36
	chr3LHet	78007	0	3.0	37
	chr3LHet	78007	0	1.0	38
	chr3LHet	100905	1	1.0	15
	chr3LHet	102127	0	1.0	51
	chr3LHet	102154	0	3.0	43
	chr3LHet	102178	0	1.0	22
	chr3LHet	102183	0	1.0	28
	chr3LHet	109184	0	1.0	20
	chr3LHet	110303	1	1.0	31
	chr3LHet	112869	0	1.0	27
	chr3LHet	113107	0	1.0	51
	chr3LHet	113181	1	1.0	21
	chr3LHet	136635	0	1.0	41
	chr3LHet	136701	1	1.0	19
	chr3LHet	138550	0	1.0	19
	chr3LHet	138560	1	1.0	20
	chr3LHet	140107	1	1.0	38
	chr3LHet	152188	0	1.0	51
	chr3LHet	169169	1	1.0	19
	chr3LHet	171467	1	2.0	20
	chr3LHet	172446	1	1.0	35
	chr3LHet	172544	1	1.0	21
	chr3LHet	177538	1	2.0	19
	chr3LHet	181620	0	1.0	51
	chr3LHet	181828	1	1.0	20
	chr3LHet	184046	0	2.0	34
	chr3LHet	184052	0	1.0	33
	chr3LHet	184055	0	1.0	29
	chr3LHet	184058	0	1.0	51
	chr3LHet	184062	0	2.0	48
	chr3LHet	184072	0	1.0	28
	chr3LHet	184072	0	1.0	39
	chr3LHet	184073	0	1.0	28
	chr3LHet	184078	0	2.0	22
	chr3LHet	184078	0	1.0	31
	chr3LHet	184078	0	2.0	37
	chr3LHet	184078	0	2.0	43
	chr3LHet	184078	0	1.0	46
	chr3LHet	184078	0	2.0	47
	chr3LHet	184080	0	1.0	29
	chr3LHet	184081	0	2.0	28
	chr3LHet	184082	0	1.0	27
	chr3LHet	184082	0	1.0	51
	chr3LHet	184090	0	1.0	42
	chr3LHet	184093	0	1.0	25
	chr3LHet	184093	0	3.0	28
	chr3LHet	184093	0	1.0	30
	chr3LHet	184093	0	2.0	34
	chr3LHet	184093	0	1.0	35
	chr3LHet	184093	0	1.0	36
	chr3LHet	184093	0	2.0	39
	chr3LHet	184093	0	1.0	40
	chr3LHet	184093	0	5.0	41
	chr3LHet	184093	0	1.0	43
	chr3LHet	184099	0	1.0	51
	chr3LHet	184100	0	1.0	21
	chr3LHet	184100	0	1.0	22
	chr3LHet	184100	0	2.0	29
	chr3LHet	184103	0	1.0	28
	chr3LHet	184104	0	1.0	25
	chr3LHet	184108	0	1.0	19
	chr3LHet	184108	1	2.0	22
	chr3LHet	184109	0	4.0	20
	chr3LHet	184112	1	1.0	37
	chr3LHet	184128	1	1.0	15
	chr3LHet	184135	1	3.0	20
	chr3LHet	184151	1	1.0	51
	chr3LHet	184156	1	1.0	51
	chr3LHet	184579	0	2.0	26
	chr3LHet	184821	0	1.0	18
	chr3LHet	185087	0	1.0	29
	chr3LHet	185789	0	1.0	17
	chr3LHet	186523	0	2.0	20
	chr3LHet	187993	0	1.0	17
	chr3LHet	188402	0	1.0	17
	chr3LHet	188679	0	3.0	17
	chr3LHet	189034	0	1.0	18
	chr3LHet	190146	1	1.0	15
	chr3LHet	190622	1	2.0	17
	chr3LHet	190629	1	3.0	24
	chr3LHet	190632	1	2.0	17
	chr3LHet	190644	1	2.0	31
	chr3LHet	190657	1	1.0	46
	chr3LHet	190657	1	2.0	51
	chr3LHet	191972	0	1.0	17
	chr3LHet	193048	1	1.0	15
	chr3LHet	202270	0	1.0	32
	chr3LHet	202474	0	1.0	35
	chr3LHet	204183	0	1.0	17
	chr3LHet	204337	1	1.0	15
	chr3LHet	204471	1	1.0	20
	chr3LHet	204731	1	1.0	18
	chr3LHet	204807	1	1.0	37
	chr3LHet	204956	1	1.0	24
	chr3LHet	205112	1	1.0	32
	chr3LHet	205129	1	1.0	40
	chr3LHet	205219	1	1.0	40
	chr3LHet	205247	1	1.0	32
	chr3LHet	205248	1	1.0	33
	chr3LHet	205248	1	3.0	36
	chr3LHet	205248	1	2.0	44
	chr3LHet	205248	1	1.0	46
	chr3LHet	205248	1	1.0	48
	chr3LHet	205250	1	1.0	46
	chr3LHet	205258	1	1.0	22
	chr3LHet	205512	1	1.0	24
	chr3LHet	205517	0	1.0	24
